,_id,Thành phố,Diện tích,Đường trước nhà,Mặt tiền,Số tầng,Số toilet,Số phòng ngủ,Loại,Hướng,Mức giá
2860,67483abea2187cd9d808a0c5,hà nội,60.0,3.0,5.0,3.0,1.0,2.0,N,,10.2
2861,67483abea2187cd9d808a0c6,hà nội,25.0,3.0,5.0,4.0,3.0,3.0,N,,3.2
2862,67483abea2187cd9d808a0c7,hồ chí minh,56.0,3.0,3.0,2.0,2.0,4.0,N,,5.8
2863,67483abea2187cd9d808a0c8,hà nội,81.0,4.0,5.0,6.0,6.0,6.0,N,,18.65
2864,67483abea2187cd9d808a0c9,hồ chí minh,64.0,5.0,4.0,4.0,5.0,4.0,N,,8.8
2865,67483abea2187cd9d808a0ca,hà nội,67.0,2.0,6.0,8.0,14.0,14.0,N,,12.3
2866,67483abea2187cd9d808a0cb,hà nội,50.0,18.0,5.0,5.0,4.0,4.0,N,,8.2
2867,67483abea2187cd9d808a0cc,hồ chí minh,45.0,3.0,8.0,2.0,2.0,2.0,N,,3.5
2868,67483abea2187cd9d808a0cd,hồ chí minh,51.0,8.0,8.0,3.0,5.0,3.0,N,,6.8
2869,67483abea2187cd9d808a0ce,hà nội,30.0,3.0,2.0,4.0,2.0,4.0,N,,4.45
2870,67483abea2187cd9d808a0cf,hà nội,72.0,,,2.0,2.0,3.0,N,,5.349999999
2871,67483abea2187cd9d808a0d0,hà nội,131.0,15.0,8.0,5.0,4.0,6.0,N,,16.5
2872,67483abea2187cd9d808a0d1,hà nội,52.0,15.0,4.0,5.0,4.0,6.0,N,,25.0
2873,67483abea2187cd9d808a0d2,hồ chí minh,59.0,,5.0,2.0,3.0,3.0,N,,6.5
2874,67483abea2187cd9d808a0d3,hồ chí minh,59.0,1.0,4.0,2.0,3.0,3.0,N,,6.5
2875,67483abea2187cd9d808a0d4,hồ chí minh,31.0,3.0,3.0,4.0,3.0,5.0,N,,3.9
2876,67483abea2187cd9d808a0d5,hà nội,42.0,2.0,4.0,5.0,5.0,4.0,N,,6.0
2877,67483abea2187cd9d808a0d6,hà nội,108.0,6.0,58.0,5.0,6.0,6.0,N,,11.5
2878,67483abea2187cd9d808a0d7,hồ chí minh,73.0,1.0,4.0,1.0,5.0,5.0,N,,4.2
2879,67483abea2187cd9d808a0d8,hồ chí minh,79.0,,6.0,5.0,5.0,5.0,N,,7.0
2880,67483abea2187cd9d808a0d9,KXĐ,110.0,,,,,,N,,1.65
2881,67483abea2187cd9d808a0da,hà nội,45.0,4.0,,5.0,4.0,4.0,N,,6.0
2882,67483abea2187cd9d808a0db,hồ chí minh,55.0,,,2.0,3.0,2.0,N,,3.549999999
2883,67483abea2187cd9d808a0dc,hồ chí minh,35.0,1.0,4.0,4.0,3.0,4.0,N,,4.1
2884,67483abea2187cd9d808a0dd,hà nội,46.0,1.0,6.0,4.0,3.0,4.0,N,,6.2
2885,67483abea2187cd9d808a0de,hà nội,38.0,1.0,3.0,8.0,6.0,4.0,N,,9.4
2886,67483abea2187cd9d808a0df,hà nội,35.0,1.0,,,,,N,,4.4
2887,67483abea2187cd9d808a0e0,hà nội,54.0,1.0,,4.0,,,N,,7.95
2888,67483abea2187cd9d808a0e1,hà nội,32.0,,4.0,4.0,3.0,3.0,N,,4.4
2889,67483abea2187cd9d808a0e2,hồ chí minh,69.0,3.0,46.0,3.0,3.0,4.0,N,,5.0
2890,67483abea2187cd9d808a0e3,hà nội,60.0,,,,,,N,,7.3
2891,67483abea2187cd9d808a0e4,hà nội,43.0,6.0,3.0,4.0,4.0,4.0,N,,8.5
2892,67483abea2187cd9d808a0e5,hồ chí minh,50.0,6.0,,,1.0,1.0,N,,1.75
2893,67483abea2187cd9d808a0e6,hồ chí minh,60.0,6.0,4.0,2.0,3.0,2.0,N,,5.9
2894,67483abea2187cd9d808a0e7,hà nội,40.0,3.0,6.0,6.0,,4.0,N,,10.5
2895,67483abea2187cd9d808a0e8,hà nội,38.0,2.0,5.0,7.0,5.0,3.0,N,,6.8
2896,67483abea2187cd9d808a0e9,hồ chí minh,55.0,6.0,5.0,4.0,2.0,3.0,N,ĐB,3.85
2897,67483abea2187cd9d808a0ea,hồ chí minh,90.0,1.0,4.0,3.0,4.0,5.0,N,,6.6
2898,67483abea2187cd9d808a0eb,hà nội,33.0,2.0,3.0,4.0,,,N,,3.8
2899,67483abea2187cd9d808a0ec,hồ chí minh,52.0,,4.0,2.0,5.0,4.0,N,,5.55
2900,67483abea2187cd9d808a0ed,hà nội,38.0,2.0,5.0,3.0,,,N,,6.95
2901,67483abea2187cd9d808a0ee,hồ chí minh,21.0,,3.0,1.0,1.0,2.0,N,,2.58
2902,67483abea2187cd9d808a0ef,hồ chí minh,34.0,4.0,4.0,2.0,2.0,2.0,N,,3.7
2903,67483abea2187cd9d808a0f0,hồ chí minh,90.0,6.0,5.0,4.0,6.0,5.0,N,,7.0
2904,67483abea2187cd9d808a0f1,hà nội,70.0,1.0,,4.0,6.0,6.0,N,,6.3
2905,67483abea2187cd9d808a0f2,hồ chí minh,52.0,3.0,6.0,2.0,2.0,2.0,N,,3.89
2906,67483abea2187cd9d808a0f3,hồ chí minh,58.0,3.0,6.0,2.0,2.0,3.0,N,,4.1
2907,67483abea2187cd9d808a0f4,hà nội,48.0,4.0,5.0,4.0,4.0,4.0,N,,12.3
2908,67483abea2187cd9d808a0f5,hồ chí minh,50.0,2.0,4.0,3.0,3.0,4.0,N,,4.4
2909,67483abea2187cd9d808a0f6,hồ chí minh,80.0,,5.0,3.0,4.0,5.0,N,,6.3
2910,67483abea2187cd9d808a0f7,hồ chí minh,50.0,,4.0,4.0,4.0,3.0,N,,5.5
2911,67483abea2187cd9d808a0f8,phú thọ,65.0,,,3.0,3.0,3.0,N,,6.5
2912,67483abea2187cd9d808a0f9,hồ chí minh,17.0,1.0,5.0,,,,N,,2.5
2913,67483abea2187cd9d808a0fa,hồ chí minh,17.0,1.0,5.0,,,,N,,2.5
2914,67483abea2187cd9d808a0fb,hồ chí minh,75.0,5.0,1.0,,,,N,,3.1
2915,67483abea2187cd9d808a0fc,hà nội,38.0,1.0,,,,,N,,5.0
2916,67483abea2187cd9d808a0fd,hà nội,48.0,,3.0,5.0,3.0,4.0,N,,8.9
2917,67483abea2187cd9d808a0fe,hà nội,40.0,1.0,,,,,N,,5.6
2918,67483abea2187cd9d808a0ff,hồ chí minh,40.0,5.0,1.0,2.0,2.0,2.0,N,,4.8
2919,67483abea2187cd9d808a100,hồ chí minh,82.0,5.0,4.0,,,,N,,5.3
2920,67483abea2187cd9d808a101,hồ chí minh,83.0,1.0,,,,,N,,12.0
2921,67483abea2187cd9d808a102,hà nội,55.0,1.0,,6.0,,,N,,9.99
2922,67483abea2187cd9d808a103,hà nội,40.0,12.0,4.0,6.0,5.0,6.0,N,,17.8
2923,67483abea2187cd9d808a104,hà nội,600.0,5.0,40.0,1.0,14.0,15.0,N,,14.5
2924,67483abea2187cd9d808a105,hà nội,40.0,1.0,4.0,,,,N,,5.4
2925,67483abea2187cd9d808a106,hồ chí minh,42.0,6.0,,5.0,7.0,6.0,N,,8.0
2926,67483abea2187cd9d808a107,KXĐ,150.0,,,,,,N,,5.7
2927,67483abea2187cd9d808a108,hà nội,46.0,,3.0,4.0,3.0,4.0,N,,5.3
2928,67483abea2187cd9d808a109,hà nội,78.0,1.0,4.0,5.0,6.0,6.0,N,,17.0
2929,67483abea2187cd9d808a10a,hà nội,42.0,1.0,4.0,5.0,4.0,5.0,N,,7.9
2930,67483abea2187cd9d808a10b,hồ chí minh,36.0,,,4.0,3.0,5.0,N,,4.7
2931,67483abea2187cd9d808a10c,hồ chí minh,24.0,6.0,3.0,1.0,2.0,2.0,N,Đ,2.85
2932,67483abea2187cd9d808a10d,hồ chí minh,45.0,3.0,,2.0,2.0,2.0,N,,3.0
2933,67483abea2187cd9d808a10e,hồ chí minh,208.0,8.0,6.0,2.0,3.0,3.0,N,,18.0
2934,67483abea2187cd9d808a10f,hồ chí minh,72.0,4.0,,3.0,6.0,5.0,N,,12.7
2935,67483abea2187cd9d808a110,hà nội,43.0,,3.0,4.0,3.0,4.0,N,,6.2
2936,67483abea2187cd9d808a111,điện biên,16.0,,3.0,2.0,2.0,2.0,N,,1.3
2937,67483abea2187cd9d808a112,hà nội,42.0,3.0,6.0,5.0,4.0,5.0,N,,7.4
2938,67483abea2187cd9d808a113,hà nội,118.0,8.0,6.0,2.0,2.0,3.0,N,,5.5
2939,67483abea2187cd9d808a114,hồ chí minh,700.0,,,2.0,5.0,6.0,N,,36.999999999
2940,67483abea2187cd9d808a115,hồ chí minh,62.0,2.0,4.0,2.0,2.0,2.0,N,,3.9
2941,67483abea2187cd9d808a116,hồ chí minh,68.0,8.0,8.0,,,,N,,2.55
2942,67483abea2187cd9d808a117,hà nội,78.0,6.0,4.0,8.0,,,N,,35.0
2943,67483abea2187cd9d808a118,hồ chí minh,60.0,1.0,4.0,3.0,4.0,5.0,N,,6.800009
2944,67483abea2187cd9d808a119,hồ chí minh,65.0,,,4.0,3.0,4.0,N,,7.2
2945,67483abea2187cd9d808a11a,hồ chí minh,60.0,6.0,3.0,4.0,6.0,6.0,N,Đ,11.7
2946,67483abea2187cd9d808a11b,hồ chí minh,100.0,4.0,6.0,4.0,5.0,5.0,N,,8.5
2947,67483abea2187cd9d808a11c,hồ chí minh,40.0,4.0,4.0,2.0,2.0,3.0,N,,5.69
2948,67483abea2187cd9d808a11d,hồ chí minh,66.0,,6.0,2.0,2.0,2.0,N,,5.3
2949,67483abea2187cd9d808a11e,hà nội,33.0,10.0,,4.0,3.0,3.0,N,,2.35
2950,67483abea2187cd9d808a11f,hà nội,45.0,6.0,5.0,6.0,5.0,5.0,N,,10.5
2951,67483abea2187cd9d808a120,hà nội,39.0,1.0,,4.0,2.0,3.0,N,,4.1
2952,67483abea2187cd9d808a121,hồ chí minh,30.0,1.0,4.0,4.0,3.0,3.0,N,,4.4
2953,67483abea2187cd9d808a122,hồ chí minh,162.0,,6.0,3.0,,10.0,N,,14.5
2954,67483abea2187cd9d808a123,hà nội,30.0,2.0,4.0,3.0,3.0,3.0,N,,4.0
2955,67483abea2187cd9d808a124,hồ chí minh,46.0,1.0,,,,,N,,5.2
2956,67483abea2187cd9d808a125,hồ chí minh,,1.0,,,,,N,ĐN,5.4
2957,67483abea2187cd9d808a126,hồ chí minh,57.0,3.0,4.0,2.0,2.0,2.0,N,,6.6
2958,67483abea2187cd9d808a127,hồ chí minh,50.0,1.0,5.0,,,,N,,6.0
2959,67483abea2187cd9d808a128,hồ chí minh,64.0,4.0,,2.0,6.0,6.0,N,,3.3
2960,67483abea2187cd9d808a129,hồ chí minh,45.0,5.0,4.0,5.0,3.0,4.0,N,,9.0
2961,67483abea2187cd9d808a12a,hồ chí minh,28.0,4.0,,3.0,2.0,2.0,N,,2.8
2962,67483abea2187cd9d808a12b,hồ chí minh,83.0,1.0,,,,,N,,5.9
2963,67483abea2187cd9d808a12c,hồ chí minh,50.0,1.0,5.0,,,,N,,4.0
2964,67483abea2187cd9d808a12d,long an,30.0,,,,,,N,,14.4
2965,67483abea2187cd9d808a12e,hà nội,45.0,,,,,,N,,5.95
2966,67483abea2187cd9d808a12f,hồ chí minh,25.0,3.0,3.0,4.0,3.0,2.0,N,,2.3
2967,67483abea2187cd9d808a130,hà nội,600.0,5.0,40.0,1.0,14.0,15.0,N,Đ,14.5
2968,67483abea2187cd9d808a131,hồ chí minh,30.0,1.0,3.0,3.0,4.0,3.0,N,,9.5
2969,67483abea2187cd9d808a132,hồ chí minh,45.0,3.0,4.0,2.0,2.0,1.0,N,,3.7
2970,67483abea2187cd9d808a133,hà nội,70.0,7.0,30.0,4.0,3.0,4.0,N,,7.5
2971,67483abea2187cd9d808a134,hà nội,38.0,6.0,4.0,5.0,4.0,4.0,N,,5.95
2972,67483abea2187cd9d808a135,hà nội,42.0,5.0,22.0,4.0,2.0,2.0,N,,7.9
2973,67483abea2187cd9d808a136,hồ chí minh,24.0,3.0,3.0,2.0,2.0,2.0,N,,2.1
2974,67483abea2187cd9d808a137,hà nội,40.0,4.0,15.0,5.0,3.0,6.0,N,,8.0
2975,67483abea2187cd9d808a138,bình phước,70.0,13.0,5.0,1.0,2.0,2.0,N,,68.6
2976,67483abea2187cd9d808a139,hà nội,47.0,6.0,27.0,4.0,4.0,4.0,N,,7.0
2977,67483abea2187cd9d808a13a,hồ chí minh,82.0,6.0,5.0,2.0,2.0,3.0,N,,5.3
2978,67483abea2187cd9d808a13b,hồ chí minh,68.0,6.0,8.0,1.0,2.0,2.0,N,ĐN,38.0
2979,67483abea2187cd9d808a13c,KXĐ,79.0,,,,,,N,,2.65
2980,67483abea2187cd9d808a13d,hà nội,58.0,,4.0,4.0,3.0,4.0,N,,6.5
2981,67483abea2187cd9d808a13e,hà nội,65.0,1.0,,6.0,,,N,,8.2
2982,67483abea2187cd9d808a13f,hồ chí minh,95.0,,,3.0,4.0,3.0,N,,7.499999999
2983,67483abea2187cd9d808a140,KXĐ,93.0,,,,,,N,,3.4
2984,67483abea2187cd9d808a141,hồ chí minh,125.0,5.0,4.0,2.0,2.0,3.0,N,,5.0
2985,67483abea2187cd9d808a142,hà nội,60.0,2.0,4.0,7.0,12.0,12.0,N,,14.5
2986,67483abea2187cd9d808a143,hà nội,42.0,42.0,5.0,5.0,4.0,3.0,N,,4.8
2987,67483abea2187cd9d808a144,KXĐ,57.0,8.0,8.0,4.0,3.0,3.0,N,,4.5
2988,67483abea2187cd9d808a145,hồ chí minh,75.0,6.0,5.0,4.0,5.0,5.0,N,,7.6
2989,67483abea2187cd9d808a146,hà nội,32.0,2.0,6.0,7.0,5.0,10.0,N,,5.8
2990,67483abea2187cd9d808a147,hà nội,120.0,15.0,10.0,7.0,10.0,10.0,N,,33.0
2991,67483abea2187cd9d808a148,hồ chí minh,37.0,5.0,4.0,6.0,5.0,3.0,N,,6.6
2992,67483abea2187cd9d808a149,hà nội,45.0,6.0,4.0,4.0,,,N,,7.45
2993,67483abea2187cd9d808a14a,hà nội,50.0,8.0,4.0,5.0,4.0,4.0,N,,25.5
2994,67483abea2187cd9d808a14b,hà nội,94.0,5.0,4.0,5.0,6.0,6.0,N,,14.9
2995,67483abea2187cd9d808a14c,hồ chí minh,62.0,,4.0,4.0,3.0,3.0,N,,6.9
2996,67483abea2187cd9d808a14d,hà nội,61.0,5.0,,4.0,4.0,5.0,N,,9.7
2997,67483abea2187cd9d808a14e,hà nội,40.0,4.0,20.0,4.0,3.0,4.0,N,,5.8
2998,67483abea2187cd9d808a14f,hồ chí minh,57.0,8.0,4.0,4.0,3.0,4.0,N,,10.5
2999,67483abea2187cd9d808a150,hà nội,36.0,1.0,,5.0,5.0,3.0,N,,4.6
3000,67483abea2187cd9d808a151,hồ chí minh,146.0,,,1.0,9.0,9.0,N,,6.199999999
3001,67483abea2187cd9d808a152,hà nội,55.0,1.0,5.0,6.0,4.0,5.0,N,,12.2
3002,67483abea2187cd9d808a153,hà nội,52.0,30.0,4.0,4.0,,,N,,17.6
3003,67483abea2187cd9d808a154,hà nội,40.0,6.0,5.0,5.0,4.0,4.0,N,,7.5
3004,67483abea2187cd9d808a155,hà nội,42.0,2.0,3.0,4.0,3.0,4.0,N,,11.97
3005,67483abea2187cd9d808a156,hà nội,120.0,30.0,10.0,7.0,,,N,,35.0
3006,67483abea2187cd9d808a157,hà nội,61.0,30.0,10.0,5.0,,,N,,13.5
3007,67483abea2187cd9d808a158,hồ chí minh,125.6,8.0,9.0,,4.0,4.0,N,,5.6
3008,67483abea2187cd9d808a159,hà nội,38.0,5.0,3.0,3.0,2.0,3.0,N,,3.9
3009,67483abea2187cd9d808a15a,hà nội,100.0,25.0,5.0,7.0,23.0,22.0,N,,21.0
3010,67483abea2187cd9d808a15b,hồ chí minh,80.0,6.0,64.0,3.0,3.0,4.0,N,,5.3
3011,67483abea2187cd9d808a15c,hà nội,130.0,30.0,7.0,1.0,,,N,,11.7
3012,67483abea2187cd9d808a15d,hồ chí minh,66.0,8.0,4.0,4.0,4.0,4.0,N,,7.6
3013,67483abea2187cd9d808a15e,hồ chí minh,43.0,2.0,4.0,1.0,1.0,1.0,N,,32.68
3014,67483abea2187cd9d808a15f,hồ chí minh,60.0,8.0,4.0,3.0,4.0,4.0,N,,43.5
3015,67483abea2187cd9d808a160,hà nội,53.0,2.0,4.0,5.0,3.0,4.0,N,,7.0
3016,67483abea2187cd9d808a161,hà nội,292.0,5.0,10.0,6.0,6.0,6.0,N,,41.0
3017,67483abea2187cd9d808a162,hà nội,45.0,8.0,,5.0,6.0,6.0,N,,15.0
3018,67483abea2187cd9d808a163,hà nội,83.0,1.0,5.0,,,,N,ĐN,41.0
3019,67483abea2187cd9d808a164,hồ chí minh,40.0,4.0,4.0,4.0,6.0,5.0,N,,6.0
3020,67483abea2187cd9d808a165,hồ chí minh,63.0,,,2.0,2.0,2.0,N,,4.399999999
3021,67483abea2187cd9d808a166,hồ chí minh,135.0,5.0,4.0,4.0,2.0,2.0,N,,35.0
3022,67483abea2187cd9d808a167,hà nội,90.0,13.0,5.0,3.0,3.0,6.0,N,,5.2
3023,67483abea2187cd9d808a168,hồ chí minh,40.0,,4.0,1.0,1.0,1.0,N,,7.0
3024,67483abea2187cd9d808a169,hồ chí minh,106.0,,,1.0,1.0,2.0,N,,5.499999999
3025,67483abea2187cd9d808a16a,hồ chí minh,112.0,8.0,5.0,,,,N,,4.95
3026,67483abea2187cd9d808a16b,hồ chí minh,45.0,3.0,4.0,2.0,2.0,2.0,N,,4.86
3027,67483abea2187cd9d808a16c,hồ chí minh,29.0,1.0,3.0,4.0,3.0,3.0,N,,2.7
3028,67483abea2187cd9d808a16d,hồ chí minh,100.0,10.0,5.0,4.0,4.0,4.0,N,,9.9
3029,67483abea2187cd9d808a16e,hồ chí minh,80.0,,,,,,N,,8.3
3030,67483abea2187cd9d808a16f,hà nội,40.0,,5.0,5.0,,3.0,N,,7.4
3031,67483abea2187cd9d808a170,hồ chí minh,64.0,6.0,4.0,1.0,1.0,2.0,N,,4.6
3032,67483abea2187cd9d808a171,hà nội,32.0,2.0,4.0,5.0,4.0,3.0,N,,4.5
3033,67483abea2187cd9d808a172,thừa thiên huế,80.0,,,,,,N,,8.3
3034,67483abea2187cd9d808a173,hà nội,60.0,2.0,3.0,6.0,,8.0,N,,8.99
3035,67483abea2187cd9d808a174,hồ chí minh,700.0,12.0,17.0,4.0,9.0,8.0,N,,38.0
3036,67483abea2187cd9d808a175,hà nội,35.0,3.0,9.0,3.0,,3.0,N,,4.49
3037,67483abea2187cd9d808a176,phú thọ,39.0,,3.0,1.0,2.0,2.0,N,,3.65
3038,67483abea2187cd9d808a177,hà nội,50.0,6.0,5.0,4.0,4.0,4.0,N,,5.8
3039,67483abea2187cd9d808a178,hồ chí minh,75.0,7.0,7.0,1.0,1.0,1.0,N,Đ,4.5
3040,67483abea2187cd9d808a179,hà nội,42.0,1.0,,,,,N,,6.35
3041,67483abea2187cd9d808a17a,quảng ninh,84.0,,,,,,N,,2.5
3042,67483abea2187cd9d808a17b,hà nội,33.0,3.0,5.0,6.0,4.0,4.0,N,,5.35
3043,67483abea2187cd9d808a17c,hồ chí minh,45.0,,4.0,1.0,3.0,3.0,N,,5.25
3044,67483abea2187cd9d808a17d,hà nội,36.0,,,,,,N,,3.15
3045,67483abea2187cd9d808a17e,hồ chí minh,57.0,5.0,4.0,2.0,2.0,2.0,N,,5.7
3046,67483abea2187cd9d808a17f,hà nội,35.0,3.0,,5.0,,3.0,N,,4.0
3047,67483abea2187cd9d808a180,hồ chí minh,70.0,6.0,6.0,2.0,2.0,2.0,N,,4.3
3048,67483abea2187cd9d808a181,hồ chí minh,52.0,2.0,,,1.0,2.0,N,,1.87
3049,67483abea2187cd9d808a182,hồ chí minh,150.0,,5.0,,,8.0,N,,6.7
3050,67483abea2187cd9d808a183,hồ chí minh,46.0,3.0,3.0,5.0,6.0,6.0,N,B,7.5
3051,67483abea2187cd9d808a184,hồ chí minh,87.0,1.0,6.0,2.0,2.0,2.0,N,,5.7
3052,67483abea2187cd9d808a185,hồ chí minh,56.0,5.0,4.0,4.0,5.0,5.0,N,,10.9
3053,67483abea2187cd9d808a186,phú thọ,35.0,3.0,3.0,2.0,2.0,2.0,N,,3.7
3054,67483abea2187cd9d808a187,hồ chí minh,75.0,,5.0,1.0,1.0,2.0,N,N,3.1
3055,67483abea2187cd9d808a188,KXĐ,55.0,5.0,5.0,2.0,1.0,3.0,N,Đ,4.4
3056,67483abea2187cd9d808a189,hà nội,57.0,3.0,5.0,4.0,3.0,5.0,N,ĐN,5.05
3057,67483abea2187cd9d808a18a,hồ chí minh,40.0,,4.0,1.0,2.0,2.0,N,,3.63
3058,67483abea2187cd9d808a18b,hà nội,129.0,8.0,5.0,4.0,4.0,4.0,N,,35.5
3059,67483abea2187cd9d808a18c,hà nội,56.0,8.0,4.0,5.0,4.0,4.0,N,,17.5
3060,67483abea2187cd9d808a18d,hồ chí minh,46.0,3.0,2.0,3.0,3.0,3.0,N,,3.78
3061,67483abea2187cd9d808a18e,hồ chí minh,95.0,6.0,4.0,6.0,18.0,17.0,N,,17.85
3062,67483abea2187cd9d808a18f,hồ chí minh,45.0,4.0,3.0,4.0,4.0,4.0,N,,7.38
3063,67483abea2187cd9d808a190,hồ chí minh,53.0,4.0,4.0,1.0,4.0,4.0,N,,2.7
3064,67483abea2187cd9d808a191,hồ chí minh,60.0,,4.0,1.0,1.0,1.0,N,,3.5
3065,67483abea2187cd9d808a192,hà nội,52.0,3.0,4.0,3.0,3.0,3.0,N,,4.6
3066,67483abea2187cd9d808a193,hồ chí minh,36.0,5.0,4.0,2.0,2.0,2.0,N,,5.65
3067,67483abea2187cd9d808a194,hồ chí minh,72.0,,4.0,4.0,5.0,6.0,N,,14.5
3068,67483abea2187cd9d808a195,hồ chí minh,56.0,5.0,4.0,2.0,2.0,2.0,N,,5.95
3069,67483abea2187cd9d808a196,hà nội,35.0,2.0,4.0,5.0,5.0,4.0,N,,7.2
3070,67483abea2187cd9d808a197,hà nội,190.0,7.0,60.0,4.0,3.0,4.0,N,,37.0
3071,67483abea2187cd9d808a198,hà nội,123.0,6.0,20.0,2.0,2.0,2.0,N,,14.0
3072,67483abea2187cd9d808a199,hồ chí minh,105.0,1.0,,,,,N,,4.15
3073,67483abea2187cd9d808a19a,hồ chí minh,60.0,,,2.0,2.0,3.0,N,,4.999999999
3074,67483abea2187cd9d808a19b,hà nội,30.0,4.0,5.0,3.0,3.0,3.0,N,,3.18
3075,67483abea2187cd9d808a19c,hồ chí minh,70.0,,,2.0,2.0,4.0,N,,6.3
3076,67483abea2187cd9d808a19d,KXĐ,61.0,,,,,,N,,5.8
3077,67483abea2187cd9d808a19e,hồ chí minh,62.0,10.0,7.0,3.0,5.0,5.0,N,,7.2
3078,67483abea2187cd9d808a19f,hồ chí minh,35.0,3.0,3.0,2.0,4.0,3.0,N,,4.2
3079,67483abea2187cd9d808a1a0,hà nội,99.0,1.0,9.0,4.0,5.0,4.0,N,,13.0
3080,67483abea2187cd9d808a1a1,hà nội,40.0,3.0,4.0,5.0,4.0,4.0,N,,4.3
3081,67483abea2187cd9d808a1a2,hồ chí minh,35.0,,3.0,5.0,4.0,6.0,N,,5.1
3082,67483abea2187cd9d808a1a3,hà nội,42.0,,3.0,4.0,3.0,4.0,N,,5.15
3083,67483abea2187cd9d808a1a4,hồ chí minh,72.0,6.0,4.0,3.0,6.0,4.0,N,,6.79
3084,67483abea2187cd9d808a1a5,hồ chí minh,380.0,7.0,10.0,2.0,10.0,9.0,N,,18.0
3085,67483abea2187cd9d808a1a6,hồ chí minh,63.0,4.0,5.0,4.0,3.0,3.0,N,,8.2
3086,67483abea2187cd9d808a1a7,hồ chí minh,21.0,,3.0,2.0,2.0,2.0,N,,1.1
3087,67483abea2187cd9d808a1a8,hà nội,85.0,1.0,5.0,,,,N,ĐN,39.0
3088,67483abea2187cd9d808a1a9,hồ chí minh,641.0,1.0,,,6.0,,N,,32.08
3089,67483abea2187cd9d808a1aa,hồ chí minh,50.0,1.0,3.0,3.0,3.0,3.0,N,,6.2
3090,67483abea2187cd9d808a1ab,hà nội,48.0,,3.0,5.0,5.0,5.0,N,,7.8
3091,67483abea2187cd9d808a1ac,hồ chí minh,45.0,4.0,4.0,4.0,3.0,4.0,N,,5.2
3092,67483abea2187cd9d808a1ad,hà nội,50.0,4.0,5.0,2.0,2.0,2.0,N,,4.85
3093,67483abea2187cd9d808a1ae,hồ chí minh,40.0,5.0,3.0,2.0,2.0,2.0,N,,4.3
3094,67483abea2187cd9d808a1af,hà nội,50.0,1.0,5.0,,,,N,,10.5
3095,67483abea2187cd9d808a1b0,hồ chí minh,64.0,1.0,5.0,2.0,4.0,4.0,N,,4.9
3096,67483abea2187cd9d808a1b1,hồ chí minh,65.0,5.0,4.0,4.0,4.0,4.0,N,,6.65
3097,67483abea2187cd9d808a1b2,hồ chí minh,41.0,,,,,,N,,13.0
3098,67483abea2187cd9d808a1b3,hồ chí minh,100.0,4.0,5.0,2.0,3.0,4.0,N,,2.7
3099,67483abea2187cd9d808a1b4,hồ chí minh,96.0,30.0,4.0,3.0,,,N,,14.4
3100,67483abea2187cd9d808a1b5,hồ chí minh,33.0,2.0,2.0,2.0,2.0,2.0,N,T,3.15
3101,67483abea2187cd9d808a1b6,hồ chí minh,68.0,10.0,4.0,4.0,5.0,4.0,N,,9.29
3102,67483abea2187cd9d808a1b7,hồ chí minh,100.0,12.0,6.0,4.0,4.0,4.0,N,,11.5
3103,67483abea2187cd9d808a1b8,hồ chí minh,81.0,8.0,6.0,4.0,4.0,4.0,N,,7.2
3104,67483abea2187cd9d808a1b9,hồ chí minh,53.0,3.0,4.0,2.0,2.0,2.0,N,,4.5
3105,67483abea2187cd9d808a1ba,hồ chí minh,80.0,,,,,,N,,8.3
3106,67483abea2187cd9d808a1bb,hồ chí minh,82.0,8.0,4.0,4.0,6.0,5.0,N,,11.9
3107,67483abea2187cd9d808a1bc,hồ chí minh,70.0,,,2.0,2.0,4.0,N,,6.3
3108,67483abea2187cd9d808a1bd,hà nội,85.0,6.0,6.0,4.0,5.0,4.0,N,,25.9
3109,67483abea2187cd9d808a1be,hà nội,84.0,6.0,6.0,4.0,5.0,4.0,N,,25.8
3110,67483abea2187cd9d808a1bf,phú thọ,4100.0,7.0,41.0,1.0,1.0,1.0,N,,80.0
3111,67483abea2187cd9d808a1c0,hà nội,46.0,2.0,4.0,4.0,,2.0,N,,4.79
3112,67483abea2187cd9d808a1c1,hà nội,42.0,3.0,3.0,4.0,,4.0,N,,5.79
3113,67483abea2187cd9d808a1c2,hà nội,46.0,,4.0,4.0,3.0,4.0,N,,5.5
3114,67483abea2187cd9d808a1c3,hồ chí minh,65.0,,4.0,4.0,4.0,4.0,N,T,6.65
3115,67483abea2187cd9d808a1c4,hà nội,50.0,15.0,5.0,5.0,3.0,5.0,N,,8.0
3116,67483abea2187cd9d808a1c5,hà nội,50.0,2.0,4.0,5.0,3.0,2.0,N,,6.8
3117,67483abea2187cd9d808a1c6,hồ chí minh,53.0,4.0,4.0,5.0,6.0,5.0,N,,6.45
3118,67483abea2187cd9d808a1c7,hồ chí minh,51.0,3.0,3.0,2.0,4.0,3.0,N,,3.6
3119,67483abea2187cd9d808a1c8,hồ chí minh,95.0,6.0,5.0,2.0,4.0,5.0,N,,6.0
3120,67483abea2187cd9d808a1c9,hà nội,35.0,50.0,3.0,4.0,3.0,4.0,N,,6.9
3121,67483abea2187cd9d808a1ca,hà nội,63.0,6.0,4.0,8.0,,,N,,17.5
3122,67483abea2187cd9d808a1cb,hà nội,100.0,4.0,5.0,7.0,,,N,,21.0
